leaid,leanm,stateabb,mn_asmts,meanavg,sesavgall,fips,tot_asmts,cellcount,mn_grd_eb,mn_coh_eb,mn_mth_eb
1921660,OGDEN COMM SCHOOL DISTRICT,IA,52.32291666666666,6.696318866652416,.7682309467311164,19,5023,96,1.084012309898123,.0830828342075468,.0947679562911209
1921720,OLIN CONSOLIDATED SCHOOL DISTRICT,IA,11.55,4.803920916023814,.5296681249141554,19,924,80,.8632649567979156,.041526498633048,.0591203915533182
1921810,ORIENT-MACKSBURG COMM SCHOOL DISTRICT,IA,11.65217391304348,5.05421552837552,.6626474820256388,19,1072,92,.8605779382632677,-.0356327394839852,.2445963158980168
1921840,OSAGE COMM SCHOOL DISTRICT,IA,69.32291666666667,6.200612806024388,.7319023909860379,19,6655,96,.9254357014616303,-.0214608386643647,-.0445025589838752
1921870,OSKALOOSA COMM SCHOOL DISTRICT,IA,177.34375,5.281230671000798,-.101694649219116,19,17025,96,.8670097123171092,-.1070405852755382,-.1381644683975018
1922110,OTTUMWA COMM SCHOOL DISTRICT,IA,331.1041666666667,4.846463713938804,-.5408948771487627,19,31786,96,1.028213338418142,.0019420121844731,.4125688860720206
1922380,PATON-CHURDAN COMM SCHOOL DISTRICT,IA,13.15217391304348,6.111733655116577,.416192160235716,19,1210,92,1.06821041386292,.1675728648059868,.5478062996756936
1922440,PEKIN COMM SCHOOL DISTRICT,IA,52.10526315789474,6.401889371336376,.3574325589256675,19,4950,95,.8720191217350366,.1974082200018457,-.025489597319902
1922470,PELLA COMM SCHOOL DISTRICT,IA,168.9166666666667,6.660507950129714,1.37736823554481,19,16216,96,1.033016538781997,.0354923933483144,-.4960214861549206
1922530,PERRY COMM SCHOOL DISTRICT,IA,130.9791666666667,4.795604232835733,.0068627300220712,19,12574,96,1.07108532453534,.0047274125880973,.1429814590713477
1923110,PLEASANT VALLEY COMM SCHOOL DISTRICT,IA,315.2708333333333,7.397432257869151,1.714133849179823,19,30266,96,1.147021290896135,.1170183714910043,.7389431972694842
1923160,PLEASANTVILLE COMM SCHOOL DISTRICT,IA,51.5,6.003676713274681,.7263048253099467,19,4944,96,.8799263385337589,.1103166742483225,-.3395677493056177
1923190,POCAHONTAS AREA COMM SCHOOL DISTRICT,IA,49.75,6.163499552515817,.3296100447310408,19,4776,96,.9986257892712617,.0658944266592769,.1728024705735815
1923340,POSTVILLE COMM SCHOOL DISTRICT,IA,43.14583333333334,4.361303508757898,.062275546855603,19,4142,96,.9385865843207967,-.0302059648332626,.8140554363069249
1923760,PRESCOTT COMM SCHOOL DISTRICT,IA,4.755555555555556,5.965684375224592,,19,214,45,,,
1923790,PRESTON COMM SCHOOL DISTRICT,IA,29.66666666666667,6.405289878034593,,19,1780,60,.9036322429696868,.0415928682855236,.7118153917117792
1924000,RED OAK COMM SCHOOL DISTRICT,IA,84.60416666666667,5.366804218950035,-.7531398291656834,19,8122,96,.9797488631685252,.073259962820064,.3261714032625497
1924120,REMSEN-UNION COMM SCHOOL DISTRICT,IA,25.48235294117647,5.974651754149762,.8575639031878449,19,2166,85,1.036483278709081,.0787827167555906,-.0813099035024218
1924150,RICEVILLE COMM SCHOOL DISTRICT,IA,22.46315789473684,5.38401770726214,.6935137627347751,19,2134,95,.7466729351851474,.0673591105900568,.0628907599919495
1924660,ROCK VALLEY COMM SCHOOL DISTRICT,IA,53.20833333333334,5.737111646648,.7779026677143386,19,5108,96,1.041914363855669,.0001194393393856,.0546855641557384
1924720,ROCKWELL CITY-LYTTON COMM SCHOOL DISTRICT,IA,31.5625,,,19,505,16,,,
1924870,ROLAND-STORY COMM SCHOOL DISTRICT,IA,77.69791666666667,6.405657636437418,.8093270557633546,19,7459,96,.9175010900191394,-.0608642343406078,-.457558428745326
1924960,RUDD-ROCKFORD-MARBLE RK COMM SCHOOL DISTRICT,IA,36.07368421052632,5.280754121636202,.4832679244160493,19,3427,95,.9496160663803728,.0225078343647682,.4635348582748965
1925050,RUTHVEN-AYRSHIRE COMM SCHOOL DISTRICT,IA,15.73684210526316,5.478703215818601,.4293177037884429,19,1495,95,.8667869647558106,-.0178180456755722,.3823911619730472
1925200,ST ANSGAR COMM SCHOOL DISTRICT,IA,47.27368421052632,6.254259335181413,.8577448226046606,19,4491,95,1.011596529208737,.1116562980116274,.1893944930106267
1925320,SAYDEL COMM SCHOOL DISTRICT,IA,97.5625,4.923143210999547,.2149436266296343,19,9366,96,.9403070837708484,.00843062301674,-.2849446510719535
1925380,SCHALLER-CRESTLAND COMM SCHOOL DISTRICT,IA,35.52083333333334,5.522427799829075,.4912134717764231,19,3410,96,1.165331277244558,.1089713446393705,.1130154411346837
1925410,SCHLESWIG COMM SCHOOL DISTRICT,IA,20.43956043956044,5.64896918552844,.7038581699086042,19,1860,91,.9313882360499164,.0474961190858516,-.3025760108699533
1925560,SENTRAL COMM SCHOOL DISTRICT,IA,31.25,5.213314598543581,,19,750,24,,,
1925590,SERGEANT BLUFF-LUTON COMM SCHOOL DISTRICT,IA,119.7708333333333,6.326039825793997,.9941257207683794,19,11498,96,.8343022388072765,-.027499161968995,-.5955019936935027
1925620,SEYMOUR COMM SCHOOL DISTRICT,IA,18.50526315789474,5.576148085503641,-.48641216455068,19,1758,95,1.120834975488662,.0034746203647947,.2753944008240932
1925920,WEST FORK CSD,IA,49.73958333333334,5.427348403476246,.5105978262863223,19,4775,96,.907241194071907,.0413446460401273,.067729937319371
1925980,SHELDON COMM SCHOOL DISTRICT,IA,71.08333333333333,6.541880338053162,.9294243792577422,19,6824,96,1.063761784110038,.0154577285051058,.5655005724649054
1926070,SHENANDOAH COMM SCHOOL DISTRICT,IA,74.5,5.575752652308446,.2535748719945174,19,7152,96,1.022793330824597,.0700722762186566,-.3825645980481857
1926250,SIDNEY COMM SCHOOL DISTRICT,IA,26.95604395604396,5.935107244689789,.2675882664134325,19,2453,91,1.124746471059707,.0718691315724562,-.1081702131779196
1926280,SIGOURNEY COMM SCHOOL DISTRICT,IA,40.98958333333334,5.742366287867032,.4789771725368506,19,3935,96,1.167633320523909,.0613586260813534,.2481356760296614
1926370,SIOUX CENTER COMM SCHOOL DISTRICT,IA,79.28421052631579,6.15338246589064,1.299629463506925,19,7532,95,1.003253485269584,-.0980315989363113,.0017472602920138
1926400,SIOUX CITY COMM SCHOOL DISTRICT,IA,993.1182795698925,5.004571198542756,-.2202606614981688,19,92360,93,1.028081213788686,.08144347287788,-.0471253875786313
1926580,SOLON COMM SCHOOL DISTRICT,IA,102.875,6.673521204637415,1.703861730498053,19,9876,96,1.071878728791117,.1145138049880887,.0439574277876111
1926610,SOUTH CLAY COMM SCHOOL DISTRICT,IA,6.714285714285714,,,19,94,14,,,
1926640,SOUTH HAMILTON COMM SCHOOL DISTRICT,IA,53.375,6.282003463978241,.9511472748367159,19,5124,96,1.027613655949614,.0368864960506192,-.084512281959562
1926670,SOUTH PAGE COMM SCHOOL DISTRICT,IA,10.45882352941176,4.540765011274119,.1309434538263672,19,889,85,.8143035698431079,-.0278510250898197,-.3237543139925008
1926730,SOUTH TAMA COUNTY,IA,106.2083333333333,4.878769708566678,-.1739610196829992,19,10196,96,1.011339294341945,.0836062358487255,.2873611125643267
1926790,SOUTH WINNESHIEK COMM SCHOOL DISTRICT,IA,31.48958333333333,5.643111795418869,.6928200596494588,19,3023,96,1.070678109600745,.0223581634933204,.1363059071515726
1926820,SOUTHEAST POLK COMM SCHOOL DISTRICT,IA,489.1894736842106,6.030997019550992,1.075522930923882,19,46473,95,.9999610843725497,.076658798738435,-.0020085475528267
1926850,SOUTHEAST WARREN COMM SCHOOL DISTRICT,IA,37.5,5.750358994730148,.6071135839425541,19,3600,96,.9323601990654689,.0139624060728224,-.0766321422600902
1926910,SPENCER COMM SCHOOL DISTRICT,IA,139.8229166666667,5.856980252839671,.3001201602882754,19,13423,96,1.090008094321076,.0727360750917252,-.0368004644077235
1927000,SPIRIT LAKE COMM SCHOOL DISTRICT,IA,91.03125,6.483634692270009,1.121935632162237,19,8739,96,1.026017486908834,-.0288577777363839,.0871407293841119
1927060,SPRINGVILLE COMM SCHOOL DISTRICT,IA,28.625,5.562499816308921,.7553650092807717,19,2748,96,1.017422556173606,-.0507212527242544,-.022451621048229
1927240,STANTON COMM SCHOOL DISTRICT,IA,18.07368421052632,6.152841333671045,.9747175306110178,19,1717,95,.7462712297906277,-.071691808528125,-.0618499154755999
1927270,STARMONT COMM SCHOOL DISTRICT,IA,44.90217391304348,5.973886260787508,.3465230881375867,19,4131,92,.8804431525578319,.0188890801929207,.2134258246533767
1927390,STORM LAKE COMM SCHOOL DISTRICT,IA,151.7604166666667,4.653634057510192,.1212706513280069,19,14569,96,.9586311245229312,.0221312346767165,.0965179031463382
1927480,STRATFORD COMM SCHOOL DISTRICT,IA,10.96875,5.752692668282699,.7277017707352198,19,702,64,,-.0302474041441273,
1927500,WEST CENTRAL VALLEY COMM SCHOOL DISTRICT,IA,63.88541666666666,5.812265721213001,.4669886327381359,19,6133,96,1.098610881357459,.191024979520245,-.0024912540977473
1927600,SUMNER-FREDERICKSBURG COMM SCHOOL DISTRICT,IA,60.98958333333334,5.9898143543813,.5845147151880332,19,5855,96,1.037734813422874,-.0102632547958248,.2213824506733424
1927810,TERRIL COMM SCHOOL DISTRICT,IA,20.95833333333333,,,19,503,24,,,
1927870,TIPTON COMM SCHOOL DISTRICT,IA,68.8125,6.028683839041054,.7847992736251201,19,6606,96,1.042041205380898,.0847964192614446,.0499537285353307
1927900,TITONKA CONSOLIDATED SCHOOL DISTRICT,IA,14.5,5.140087151187855,,19,638,44,,,
1927960,TREYNOR COMM SCHOOL DISTRICT,IA,60.4,6.40621441445379,1.689464062398449,19,5738,95,1.078016008130639,.0713305965477862,-.4312947234453188
1927990,TRI-CENTER COMM SCHOOL DISTRICT,IA,53.05208333333334,5.688135039052843,1.104641403059027,19,5093,96,1.0823155889092,.1129407064981646,-.5105803500453442
1928020,TRI-COUNTY COMM SCHOOL DISTRICT,IA,18.95744680851064,4.963747347483407,-.1476829704400693,19,1782,94,1.103327108912616,.0115967272638058,.1501233784814063
1928050,TRIPOLI COMM SCHOOL DISTRICT,IA,33.83333333333334,5.398781521942271,.6175578193814932,19,3248,96,1.118716311802943,.0527616396957906,-.1933141346440456
1928110,TURKEY VALLEY COMM SCHOOL DISTRICT,IA,26.37894736842105,6.520455269800038,.6219610169327981,19,2506,95,1.077289480601101,.0635222286699185,.6162775503883167
1928170,TWIN CEDARS COMM SCHOOL DISTRICT,IA,28.05208333333333,5.316545624274272,.2703125033995384,19,2693,96,.9261081355752614,.0035762254389744,-.1075881370627462
1928200,TWIN RIVERS COMM SCHOOL DISTRICT,IA,7.371428571428571,5.700569820093628,,19,258,35,,,
1928230,UNDERWOOD COMM SCHOOL DISTRICT,IA,60.95833333333334,6.124963712775249,1.351076024162918,19,5852,96,.8454832220460576,-.0166753582298596,-.3948581321063819
1928560,UNITED COMM SCHOOL DISTRICT,IA,28.36206896551724,6.191001140542564,1.314873276503025,19,1645,58,,.1679801964687735,-.5882674524789184
1928680,URBANDALE COMM SCHOOL DISTRICT,IA,286.1979166666667,6.444808535367057,1.295281991937209,19,27475,96,.9760165012359003,.0747754924125673,.1417331971148174
1928710,VALLEY COMM SCHOOL DISTRICT,IA,38.88297872340426,5.869440620660404,.331489454104345,19,3655,94,1.122781831517539,.0894619131243741,.2953984155108832
1928980,VAN BUREN COMM SCHOOL DISTRICT,IA,46.66666666666666,5.460326812620212,.1625006901650447,19,4480,96,.9179199720793982,-.05529258581026,-.3839364723075714
1929010,VAN METER COMM SCHOOL DISTRICT,IA,50.29166666666666,6.622235467177034,1.545678316347201,19,4828,96,1.111368569220111,.0824600021464175,.1235673204973656
1929100,VENTURA COMM SCHOOL DISTRICT,IA,19.04166666666667,5.585384970945949,,19,1371,72,.8467497483700734,.048887360852147,-.5559850556604932
1929280,VILLISCA COMM SCHOOL DISTRICT,IA,28,5.055694557483929,.1427656132981391,19,2688,96,1.053814183520368,.0873441118795625,.5171658901286732
1929310,VINTON-SHELLSBURG COMM SCHOOL DISTRICT,IA,117.6702127659574,6.17156064076458,.4930822493726054,19,11061,94,1.131204174806784,.2095990275732516,.4225703716168727
1929490,WACO COMM SCHOOL DISTRICT,IA,34.40217391304348,5.70526847289236,.2033234321179889,19,3165,92,1.031655867941123,.0314587454004778,.0902654854146483
1929580,EAST SAC COUNTY COMM SCHOOL DISTRICT,IA,67.9375,5.599088862037351,.597298271747517,19,6522,96,1.006619194974506,.0485751524681379,-.3341208441504083
1929640,WALNUT COMM SCHOOL DISTRICT,IA,10.63095238095238,5.400918294896271,.7526195182138739,19,893,84,.8595630760223686,-.0298778560411516,.1328278372972814
1929730,WAPELLO COMM SCHOOL DISTRICT,IA,52.19148936170212,5.122733222129088,.2458494959727326,19,4906,94,.9683845538504037,.0472257544385372,-.1682709232042853
1929760,WAPSIE VALLEY COMM SCHOOL DISTRICT,IA,56.30208333333334,5.801028435569335,1.076958374926817,19,5405,96,1.044672204929362,.1048089561894664,.0543334748256824
1930240,WASHINGTON COMM SCHOOL DISTRICT,IA,128.5104166666667,5.337293603838783,.1174186519306531,19,12337,96,1.072073232387853,.0256449086979832,.3246615629235865
1930480,WATERLOO COMM SCHOOL DISTRICT,IA,749.96875,4.383993873512797,-.453529066451438,19,71997,96,1.088663627334226,.0558148203444808,-.0075888455377449
1930510,WAUKEE COMM SCHOOL DISTRICT,IA,589.0208333333334,7.196259780864299,1.861433768414848,19,56546,96,1.087113046361242,.0871509080695978,.3295273768385342
1930540,WAVERLY-SHELL ROCK COMM SCHOOL DISTRICT,IA,147.8229166666667,6.773111042919711,1.058416646499846,19,14191,96,.9841667321959318,-.0052521992368874,.2068418228844124
1930560,WAYNE COMM SCHOOL DISTRICT,IA,39.77083333333334,6.05858721629033,.1672635706572675,19,3818,96,.8946851222082978,-.0550187732087116,-.2157338647750385
1930630,WEBSTER CITY COMM SCHOOL DISTRICT,IA,118.1875,6.189448810110876,.2317853044448815,19,11346,96,1.009987688223644,.0019265882096291,.4561498507016701
1930720,WEST BEND-MALLARD COMM SCHOOL DISTRICT,IA,24.33684210526316,5.818138868141038,.3801552173583386,19,2312,95,.8040073435475061,-.0213198894090433,-.1121002235626105
1930750,WEST BRANCH COMM SCHOOL DISTRICT,IA,59.35416666666666,6.100752243469596,.9458207527601913,19,5698,96,1.017494876448731,-.0252595047331651,.3054331956357471
1930780,WEST BURLINGTON IND SCHOOL DISTRICT,IA,59.375,5.346123656189007,-.4740103481382675,19,5700,96,.8955973709632616,.1621512333647732,-.3233036991242587
1930870,WEST CENTRAL COMM SCHOOL DISTRICT,IA,19.91489361702128,6.426317498541608,.7736653263801542,19,1872,94,1.033229706820326,.0744667931598717,.3264978773990003
1930900,WEST DELAWARE COUNTY COMM SCHOOL DISTRICT,IA,108.8020833333333,6.118552031352911,.6310819592051675,19,10445,96,1.085444218561612,.0623425557109914,.0164121117409241
1930930,WEST DES MOINES COMM SCHOOL DISTRICT,IA,672.40625,6.61415830554301,1.295460443460078,19,64551,96,1.114403176852563,.0660395203248515,.3342129301986623
1930960,WEST HARRISON COMM SCHOOL DISTRICT,IA,28.06315789473684,5.292439473141198,.2155092538228571,19,2666,95,1.034875071916697,.0265095746974926,-.4398015311266366
1930990,WEST LIBERTY COMM SCHOOL DISTRICT,IA,88,5.128430928376691,.5148485045642041,19,8448,96,1.26291328284646,.0844978751869847,.2637853412212015
1931020,WEST LYON COMM SCHOOL DISTRICT,IA,60.92708333333334,6.305957128558424,1.31198489602816,19,5849,96,.8909389104776796,-.0323955196314496,-.3413069873123017
1931080,WEST MARSHALL COMM SCHOOL DISTRICT,IA,70.0625,6.31203126920026,.691817295308892,19,6726,96,1.098708373519805,.1402209174492834,.2510513099034198
1931110,WEST MONONA COMM SCHOOL DISTRICT,IA,47.82291666666666,5.174242063449004,-.3315379140287142,19,4591,96,1.01440066568972,-.0493726829011726,-.5339465300443278
1931290,WEST SIOUX COMM SCHOOL DISTRICT,IA,49.48958333333334,5.417625887645389,.3962959089970452,19,4751,96,.9335331563225673,-.0474174851500305,.0681195908523012
1931350,WESTERN DUBUQUE COMM SCHOOL DISTRICT,IA,214.125,6.37355589244283,1.119610682663832,19,20556,96,1.168444339740365,.0855259086841377,.7507501003428076
1931470,WESTWOOD COMM SCHOOL DISTRICT,IA,39.96875,5.60889851531931,.8912800367417434,19,3837,96,.9470452812762338,.1719383945552485,.039429650311826
1931620,WHITING COMM SCHOOL DISTRICT,IA,16.67708333333333,5.79366084439008,.4015403224254468,19,1601,96,.8234020351422735,.0367427915211777,.2805133391308869
1931680,WILLIAMSBURG COMM SCHOOL DISTRICT,IA,75.27083333333333,6.12859986209524,1.258123822909461,19,7226,96,.9588431091710505,-.1328486304410236,-.1691226054404065
1931800,WILTON COMM SCHOOL DISTRICT,IA,59.89583333333334,5.761506749114716,.9248544175577127,19,5750,96,.8521244263423479,-.0122492944930443,.2339119947925202
1931830,WINFIELD-MT UNION COMM SCHOOL DISTRICT,IA,30.94736842105263,5.582489570156591,.3998398712952392,19,2940,95,.9069341520876411,.0538998753672621,-.0458878355571575
1931860,WINTERSET COMM SCHOOL DISTRICT,IA,130.4270833333333,6.62420143755531,.6480313150777002,19,12521,96,1.249275497882588,.074524447884483,.2323751994030345
